Title,Description,Link,Published Date,category,Website
"This $1,500 iPad bundle will Rickroll your family after you die","It’s only the second day of CES 2025, and we’ve already reached the point where it’s difficult to distinguish real products from elaborate pranks. In Case of Death currently leads that race by a country mile. Produced by Zugu, the product is designed as a kind of dead man’s switch for your digital life. It [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/01/08/this-1500-ipad-bundle-will-rickroll-your-family-after-you-die/,"Wed, 08 Jan 2025 20:41:38 +0000",Technology,techcrunch.com
Flock Safety quietly hired a sitting California mayor. Now he’s suing Flock.,"Last year, police surveillance startup Flock Safety hired the mayor of a California city with over 200,000 residents to promote its products. But the mayor, Ulises Cabrera of Moreno Valley, now claims Flock wrongfully terminated him, partly because he refused to use his position as mayor to benefit Flock, according to a lawsuit Cabrera filed [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/01/08/flock-safety-quietly-hired-a-sitting-california-mayor-now-hes-suing-flock/,"Wed, 08 Jan 2025 20:39:22 +0000",Technology,techcrunch.com
AI researcher François Chollet is co-founding a nonprofit to build benchmarks for AGI,"Former Google engineer and influential AI researcher François Chollet is co-founding a nonprofit to help develop benchmarks that&#8217;ll probe AI for &#8220;human-level&#8221; intelligence. The nonprofit, the ARC Prize Foundation, will be led by Greg Kamradt, an ex-Salesforce engineering director and founder of the AI product studio Leverage. Kamradt will serve as president and a member [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/01/08/ai-researcher-francois-chollet-is-co-founding-a-nonprofit-to-build-benchmarks-for-agi/,"Wed, 08 Jan 2025 20:16:27 +0000",Technology,techcrunch.com
Watch Duty surpasses ChatGPT as top free app on App Store as California fires spread,"Watch Duty, an app to track wildfires with live maps and alerts, has become the No. 1 free app in Apple&#8217;s App Store as of Wednesday morning. The fire-tracking app surpassed the ChatGPT app for the No. 1 spot as devastating fires continue to rage across Southern California. Watch Duty has been around since 2021 [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/01/08/watch-duty-surpasses-chatgpt-as-top-free-app-on-app-store-as-california-fires-spread/,"Wed, 08 Jan 2025 20:15:06 +0000",Technology,techcrunch.com
"Mastodon CEO calls Meta’s moderation changes ‘deeply troubling,’ warns users cross-posting from Threads","Mastodon CEO Eugen Rochko has spoken out about the significant moderation changes announced by Meta on Tuesday, which will see the social networking giant removing fact-checking across its apps in favor of a crowdsourced community notes feature, similar to X&#8217;s. The Mastodon founder, whose app competes with X and Meta&#8217;s X rival, Instagram Threads, called [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/01/08/mastodon-ceo-calls-metas-moderation-changes-deeply-troubling-warns-users-cross-posting-from-threads/,"Wed, 08 Jan 2025 19:39:45 +0000",Technology,techcrunch.com
Gamers can’t fathom how 6x CEO Elon Musk found time to best Diablo IV,"On October 16 and November 20, Elon Musk tweeted videos of himself clearing the highest level of the Diablo IV video game in about 2 minutes.  While Diablo IV has been out since mid-2023, the latest “season,” called The Pit, launched on October 7. Many asked: How did he find the time to do it [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/01/08/gamers-cant-fathom-how-6x-ceo-elon-musk-found-time-to-best-diablo-iv/,"Wed, 08 Jan 2025 19:14:16 +0000",Technology,techcrunch.com
This basketball robot uses AI to rebound the ball after you shoot,"Like anything in life, the secret to becoming Steph Curry or Sabrina Ionescu is practice, practice, and more practice. You practice when it’s too hot, too cold, you’re tired, or you’re sick. Finding a willing one-on-one partner through all of that is, however, another question entirely. The good news is that later this year, you [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/01/08/this-basketball-robot-uses-ai-to-rebound-the-ball-after-you-shoot/,"Wed, 08 Jan 2025 19:09:21 +0000",Daily News,techcrunch.com
Gridware’s boxes literally listen to power lines to find outages,"Gridware's sensors listen for sounds that the company’s software has been trained to identify as different hazards to the grid.
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/01/08/gridwares-boxes-literally-listen-to-power-lines-to-find-outages/,"Wed, 08 Jan 2025 19:00:00 +0000",Technology,techcrunch.com
A comprehensive list of 2024 and 2025 tech layoffs,"A complete list of all the known layoffs in tech, from Big Tech to startups, broken down by month throughout 2024.
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/01/08/tech-layoffs-2024-list/,"Wed, 08 Jan 2025 18:45:00 +0000",Technology,techcrunch.com
Trump ends legal battle over Twitter ban,"President Donald Trump’s lawsuit against the company formerly known as Twitter appears to be over. Trump sued the social media platform for banning him in the aftermath of January 6, 2021, when Trump’s supporters stormed the U.S. Capitol. While a federal judge dismissed the suit in 2022, the then-former president’s lawyers continued to appeal. Soon [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/02/08/trump-ends-legal-battle-over-twitter-ban/,"Sat, 08 Feb 2025 22:17:13 +0000",Technology,techcrunch.com
Apple’s new research robot takes a page from Pixar’s playbook,"Last month, Apple offered up more insight into its consumer robotics work via a research paper that argues that traits like expressive movements are key to optimizing human-robot interaction. “Like most animals,” starts the report, “humans are highly sensitive to motion and subtle changes in movement.” To illustrate its point, Apple pays homage to Pixar, [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/02/08/apples-new-research-robot-takes-a-page-from-pixars-playbook/,"Sat, 08 Feb 2025 21:00:01 +0000",Daily News,techcrunch.com
Elon Musk said he’s not interested in acquiring TikTok,"Elon Musk recently said he is “not chomping at the bit to acquire TikTok.” Musk made those remarks during an interview at the WELT Economic Summit on January 28. A video of the interview was published today. The interview came after President Donald Trump delayed a law requiring parent company ByteDance to sell TikTok or [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/02/08/elon-musk-said-hes-not-interested-in-acquiring-tiktok/,"Sat, 08 Feb 2025 18:33:09 +0000",Technology,techcrunch.com
Ex-Meta employee sues for sexual harassment,"Welcome back to Week in Review. This week we’re diving into Google quietly removing its pledge to not build AI weapons for surveillance; how Elon Musk and DOGE are facilitating the biggest breach of U.S. government data; researchers who were able to re-create a premium “reasoning” model for $50; and more! Let’s get into it. [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/02/08/ex-meta-employee-sues-for-sexual-harassment/,"Sat, 08 Feb 2025 18:05:00 +0000",Technology,techcrunch.com
"AI pioneer Fei-Fei Li says AI policy must be based on ‘science, not science fiction’","Fei-Fei Li, the Stanford computer scientist and startup founder sometimes known as “the Godmother of AI,” has outlined “three fundamental principles for the future of AI policymaking” ahead of next week’s AI Action Summit in Paris. First, Li said policy must be based on “science, not science fiction.” In other words, policymakers should focus on [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/02/08/ai-pioneer-fei-fei-li-says-ai-policy-must-be-based-on-science-not-science-fiction/,"Sat, 08 Feb 2025 17:56:24 +0000",Technology,techcrunch.com
Autodesk CTO Raji Arasu calls for diversity in the teams building AI,"To give AI-focused women academics and others their well-deserved — and overdue — time in the spotlight, TechCrunch has been publishing a series of interviews focusing on remarkable women who’ve contributed to the AI revolution. Raji Arasu, the CTO of Autodesk, said that she&#8217;s been using AI for &#8220;multiple decades&#8221; to solve software-related challenges. &#8220;When traditional [&#8230;]
© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2025/02/08/autodesk-cto-raji-arasu-calls-for-diversity-in-the-teams-building-ai/,"Sat, 08 Feb 2025 16:00:00 +0000",Technology,techcrunch.com
